longitude,latitude,housing_median_age,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,room_bedroom_ratio,avg_rooms_per_household,people_per_household,median_house_value
-122.18,37.77,51,3.2552,0,0,1,0,4.473460722,4.810502283,2.678082192,120100
-122.18,37.77,52,2.0556,0,0,1,0,4.828729282,4.775956284,2.81147541,100000
-122.19,37.76,52,2.4659,0,0,1,0,5.176470588,5.782857143,2.942857143,94700
-122.2,37.76,47,1.75,0,0,1,0,4.308880309,4,2.960573477,85700
-122.19,37.77,41,2.0469,0,0,1,0,3.992156863,4.484581498,3.110132159,89300
-122.19,37.77,45,2.7159,0,0,1,0,4.712468193,5.306590258,3.243553009,101400
-122.19,37.76,41,1.2083,0,0,1,0,4.449275362,5.79245283,3.283018868,72500
-122.19,37.76,45,1.925,0,0,1,0,4.180672269,4.198312236,2.658227848,74100
-122.2,37.75,36,1.5809,0,0,1,0,4.590909091,4.556390977,3.992481203,70000
-122.2,37.76,37,1.4097,0,0,1,0,3.641304348,4.017991004,2.886056972,84600
-122.19,37.76,38,0.7683,0,0,1,0,4.035135135,4.253561254,3.259259259,81800
-122.19,37.75,19,1.3194,0,0,1,0,3.90619469,4.244230769,2.848076923,81400
-122.19,37.75,28,0.8012,0,0,1,0,4.529100529,5.283950617,2.685185185,81800
-122.19,37.76,26,1.9479,0,0,1,0,4.353535354,4.267326733,3.247524752,85800
-122.19,37.74,36,1.1765,0,0,1,0,3.995283019,5.327044025,3.566037736,87100
-122.18,37.74,42,2.3456,0,0,1,0,3.512987013,4.398373984,3.089430894,83500
-122.19,37.73,44,2.1538,0,0,1,0,4.213438735,4.368852459,3.381147541,79700
-122.19,37.74,43,2.5139,0,0,1,0,4.80952381,4.561290323,2.690322581,83400
-122.19,37.73,45,1.2625,0,0,1,0,5.250859107,5.324041812,2.790940767,84700
-122.18,37.73,42,2.9063,0,0,1,0,4.227906977,4.590909091,3.262626263,80000
-122.18,37.73,43,2.5192,0,0,1,0,4.747440273,4.880701754,3,76400
-122.18,37.73,44,2.1111,0,0,1,0,4.605042017,4.029411765,3.198529412,79700
-122.18,37.73,42,2.455,0,0,1,0,4.661327231,5.223076923,3.507692308,82400
-122.17,37.74,41,2.4028,0,0,1,0,3.624719101,3.896135266,3.577294686,97700
-122.17,37.74,47,2.15,0,0,1,0,3.455223881,3.379562044,2.386861314,97200
-122.17,37.74,43,2.4776,0,0,1,0,4.238341969,4.569832402,2.759776536,101600
-122.17,37.73,43,2.1587,0,0,1,0,3.970350404,4.319648094,3.609970674,86500
-122.18,37.74,35,1.8438,0,0,1,0,4,4.623853211,2.963302752,90500
-122.17,37.74,46,3.0298,0,0,1,0,4.539823009,4.56,3.328888889,107600
-122.17,37.74,46,2.25,0,0,1,0,4.202185792,4.320224719,3.893258427,84200
-122.18,37.74,46,2.2467,0,0,1,0,5.378516624,5.940677966,3.782485876,88900
-122.18,37.75,45,4.0469,0,0,1,0,4.342105263,4.125,3.525,80700
-122.18,37.75,46,1.325,0,0,1,0,4.316513761,4.825641026,3.184615385,87100
-122.17,37.75,38,1.6196,0,0,1,0,,3.83011583,2.826254826,85100
-122.18,37.75,45,2.1731,0,0,1,0,3.793103448,3.807692308,3.465384615,82000
-122.19,37.75,36,1.9167,0,0,1,0,4.281368821,7.506666667,3.213333333,82800
-122.18,37.75,43,2.069,0,0,1,0,4.446351931,4.863849765,3.061032864,84600
-122.18,37.75,36,1.712,0,0,1,0,4.892523364,6.307228916,3.921686747,82100
-122.17,37.76,33,2.5625,0,0,1,0,4.169381107,4.475524476,3.493006993,89300
-122.17,37.75,43,1.9821,0,0,1,0,4.959375,5.18627451,2.964052288,98300
-122.17,37.75,41,2.5043,0,0,1,0,4.638376384,5.465217391,3.6,92300
-122.17,37.75,44,2.3281,0,0,1,0,4.911290323,4.795275591,3.003937008,88800
-122.17,37.75,48,1.4375,0,0,1,0,4.48974359,5.017191977,2.679083095,90000
-122.16,37.76,45,2.5122,0,0,1,0,4.472762646,4.75,2.969008264,95500
-122.16,37.75,38,1.5625,0,0,1,0,3.9375,5.097510373,3.145228216,91700
-122.17,37.75,47,3.1587,0,0,1,0,4.72985782,5.394594595,3.227027027,100400
-122.17,37.76,40,1.8426,0,0,1,0,4.912536443,4.926900585,2.774853801,94800
-122.16,37.76,46,4.6696,0,0,1,0,5.951140065,6.049668874,2.917218543,164300
-122.16,37.76,36,2.4598,0,0,1,0,4.844947735,5.358381503,2.770712909,155500
-122.15,37.76,39,6.0749,0,0,1,0,6.374125874,6.751851852,2.825925926,196900
-122.14,37.77,27,4.8304,0,0,1,0,6.106849315,6.278873239,3.653521127,279100
-122.14,37.76,34,5.5701,0,0,1,0,6.54978355,7.170616114,2.582938389,252800
-122.13,37.76,26,5.37,0,0,1,0,6.651731161,6.127579737,2.292682927,275400
-122.12,37.75,33,6.86,0,0,1,0,6.931034483,8.260273973,3.689497717,250000
-122.12,37.75,28,7.6923,0,0,1,0,7.153153153,7.28440367,3.018348624,329800
-122.14,37.75,36,4.0313,0,0,1,0,6.571428571,6.330275229,2.743119266,195500
-122.14,37.75,33,6.8323,0,0,1,0,6.67,6.603960396,2.866336634,255900
-122.13,37.75,30,4.975,0,0,1,0,7.666666667,8.28,2.74,311100
-122.13,37.75,36,5.3602,0,0,1,0,8.258064516,8.258064516,2.462365591,330000
-122.13,37.74,41,5,0,0,1,0,6.606606607,6.790123457,2.277777778,248900
-122.16,37.75,46,2.925,0,0,1,0,5.925465839,6.194805195,2.785714286,142900
-122.15,37.75,40,3.8913,0,0,1,0,5.64453125,5.666666667,3.329411765,126300
-122.15,37.75,44,3.225,0,0,1,0,4.857142857,5.854984894,2.858006042,135800
-122.15,37.74,41,3.1458,0,0,1,0,4.808988764,4.481675393,2.989528796,130600
-122.16,37.75,24,2.537,0,0,1,0,3.942731278,4.637305699,2.945595855,107900
-122.16,37.75,44,2.5568,0,0,1,0,4.709923664,4.57037037,2.8,111100
-122.15,37.74,43,3.5083,0,0,1,0,5.029090909,5.084558824,3.136029412,122000
-122.15,37.74,49,3.3125,0,0,1,0,4.783393502,4.69858156,2.709219858,118000
-122.16,37.75,40,1.8235,0,0,1,0,4.173469388,4.701149425,3.555555556,95200
-122.16,37.75,35,3.8047,0,0,1,0,4.764285714,5.015037594,3.052631579,94300
-122.17,37.74,34,2.2917,0,0,1,0,4.352313167,4.367857143,2.942857143,92500
-122.17,37.75,37,2.4962,0,0,1,0,4.804878049,5.324324324,3.223938224,91800
-122.16,37.74,43,4.0417,0,0,1,0,5.113333333,5.2,2.8,109400
-122.16,37.74,46,3.4844,0,0,1,0,5.685082873,4.876777251,2.687203791,129500
-122.16,37.74,52,4.1458,0,0,1,0,5.244897959,5.354166667,2.465277778,143400
-122.16,37.74,47,2.625,0,0,1,0,3.695067265,4.963855422,3.210843373,98200
-122.16,37.74,44,2.0227,0,0,1,0,4.589958159,5.102325581,2.83255814,103100
-122.29,37.9,49,3.3333,0,0,1,0,5.390756303,5.436440678,2.440677966,276800
-122.29,37.9,52,5.338,0,0,1,0,6.098859316,5.608391608,2.076923077,270900
-122.29,37.89,52,3.4732,0,0,1,0,5.327014218,5.962864721,2.307692308,246200
-122.3,37.9,38,3.5125,0,0,1,0,4.335249042,4.445972495,2.017681729,224200
-122.29,37.89,52,3.1375,0,0,1,0,4.501432665,4.819018405,2.125766871,229100
-122.3,37.89,46,2.8036,0,0,1,0,3.781094527,4.053333333,2.173333333,211600
-122.3,37.9,15,4.5824,0,0,1,0,4.193894389,4.435427574,2.111692845,256100
-122.3,37.89,36,3.0208,0,0,1,0,3.675767918,3.902173913,1.876811594,206300
-122.3,37.89,52,4.0875,0,0,1,0,4.409893993,4.538181818,2.254545455,221300
-122.33,37.89,42,4.5268,0,0,1,0,4.611683849,5.045112782,2.071428571,207400
-122.34,37.88,37,1.7375,0,0,1,0,3.291397849,3.312770563,2.766233766,350000
-122.29,37.89,52,3.1795,0,0,1,0,4.542979943,4.556034483,2.152298851,218200
-122.29,37.88,50,3.8672,0,0,1,0,4.639846743,5.334801762,2.303964758,216700
-122.29,37.89,52,5.1675,0,0,1,0,5.594285714,6.39869281,2.444444444,270600
-122.29,37.89,52,5.1696,0,0,1,0,5.971052632,6.115902965,2.706199461,261400
-122.28,37.88,52,4.2614,0,0,1,0,5.554216867,5.520958084,2.30239521,261300
-122.29,37.89,52,5.0551,0,0,1,0,5.173396675,5.14893617,2.222222222,232200
-122.27,37.9,42,5.6228,0,0,1,0,6.02189781,6.4453125,2.51953125,375400
-122.26,37.9,52,7.8864,0,0,1,0,6.906810036,6.690972222,2.447916667,357300
-122.27,37.9,52,7.9556,0,0,1,0,7.615384615,7.56,2.487272727,374400
-122.27,37.9,52,6.174,0,0,1,0,7.5125,7.639830508,2.423728814,358800
-122.27,37.9,52,6.9414,0,0,1,0,7.559259259,8.067193676,2.652173913,417500
-122.27,37.89,52,8.8342,0,0,1,0,8.166219839,8.345205479,2.671232877,430500
-122.28,37.9,52,7.1754,0,0,1,0,7.067073171,7.429487179,2.496794872,362900
-122.28,37.9,52,10.0825,0,0,1,0,8.012,8.209016393,2.696721311,397000
-122.28,37.9,52,4.9083,0,0,1,0,6.893292683,6.749253731,2.444776119,346800
-122.28,37.89,52,5.7912,0,0,1,0,7.24852071,7.291666667,2.452380952,327100
-122.28,37.89,52,4.5893,0,0,1,0,5.674019608,6.273712737,2.262872629,290100
-122.28,37.89,52,5.4171,0,0,1,0,6.291793313,6.764705882,2.359477124,292000
-122.28,37.89,52,4.125,0,0,1,0,5.530655391,5.371663244,2.227926078,270900
-122.27,37.89,52,7.266,0,0,1,0,7.213114754,7.436619718,2.74084507,371100
-122.27,37.89,52,5.3989,0,0,1,0,6.750853242,7.272058824,2.658088235,335600
-122.26,37.9,37,7.8336,0,0,1,0,6.626865672,6.132596685,2.494475138,371300
-122.25,37.89,41,6.1593,0,0,1,0,5.769230769,6.215469613,1.966850829,344000
-122.26,37.89,52,6.381,0,0,1,0,6.230769231,6.662337662,2.175324675,342200
-122.26,37.89,52,6.6828,0,0,1,0,6.979284369,7.353174603,2.390873016,370900
-122.25,37.89,37,7.5385,0,0,1,0,6.564551422,6.666666667,2.193333333,350000
-122.25,37.89,42,6.7138,0,0,1,0,6.223913043,6.390625,2.301339286,368600
-122.26,37.88,52,6.2425,0,0,1,0,6.117505995,6.314356436,2.212871287,391800
-122.26,37.88,52,5.7979,0,0,1,0,5.5,5.981432361,2.183023873,415300
-122.27,37.88,52,4.2813,0,0,1,0,5.185185185,5.410628019,1.98389694,284900
-122.27,37.88,52,3.5417,0,0,1,0,4.329923274,4.613079019,1.822888283,287500
-122.27,37.88,44,3.0132,0,0,1,0,3.804054054,4.094545455,1.798181818,272900
-122.28,37.88,52,4.1429,0,0,1,0,5.081466395,5.377155172,2.280172414,259600
-122.28,37.88,52,4.1912,0,0,1,0,5.965,5.763285024,2.444444444,254500
-122.28,37.88,52,3.9167,0,0,1,0,5.451162791,5.376146789,2.243119266,235600
-122.29,37.88,52,3.8897,0,0,1,0,5.091981132,5.56443299,2.12371134,218400
-122.29,37.88,48,3.1065,0,0,1,0,4.826530612,4.978947368,2.176842105,229200
-122.29,37.88,46,2.9926,0,0,1,0,4.287330317,4.458823529,2.164705882,192100
-122.29,37.88,52,3.556,0,0,1,0,4.17721519,4.342105263,2.213157895,179300
-122.3,37.88,45,1.475,0,0,1,0,3.102739726,3.306569343,5.394812033,187500
-122.3,37.88,52,1.6971,0,0,1,0,4.216494845,4.173469388,2.12244898,138800
-122.3,37.87,10,2.1705,0,0,1,0,4.262711864,5.03,2.28,150000
-122.3,37.86,50,2.75,0,0,1,0,3.929133858,3.8984375,2.2421875,140600
-122.29,37.85,52,2.5682,0,0,1,0,4.008403361,4.5,2.056603774,120000
-122.3,37.88,46,2.9,0,0,1,0,4.380319149,4.63943662,2.405633803,144800
-122.3,37.87,52,2.2208,0,0,1,0,4.169559413,4.565789474,2.478070175,144800
-122.28,37.88,52,3.2344,0,0,1,0,5.090425532,5.563953488,2.343023256,245500
-122.28,37.87,52,3.5156,0,0,1,0,4.462121212,4.496183206,2.198473282,200000
-122.28,37.87,49,1.9805,0,0,1,0,3.697080292,3.888675624,1.848368522,173700
-122.29,37.87,50,2.6684,0,0,1,0,3.412313433,3.544573643,2.187984496,185600
-122.29,37.87,52,3.875,0,0,1,0,4.52020202,4.387254902,1.892156863,182600
-122.28,37.88,52,3.006,0,0,1,0,4.588942308,4.701970443,1.997536946,227900
-122.28,37.87,46,2.543,0,0,1,0,4.341954023,4.477037037,1.915555556,220700
-122.28,37.87,46,2.8676,0,0,1,0,3.984304933,4.122969838,1.86774942,212000
-122.27,37.88,52,2.1907,0,0,1,0,3.013978495,3.199771689,1.566210046,271400
-122.27,37.87,30,1.7778,0,0,1,0,3.337129841,3.447058824,2.028235294,268800
-122.27,37.88,37,2.52,0,0,1,0,3.840175953,4.251623377,1.87012987,277800
-122.26,37.88,52,4.2788,0,0,1,0,4.505882353,4.614457831,1.939759036,332500
-122.26,37.88,52,2.944,0,0,1,0,3.912251656,4.12390925,2.719022688,338900
-122.26,37.88,52,1.725,0,0,1,0,3.111111111,3.386215865,2.33810143,287500
-122.25,37.87,41,5.2289,0,0,1,0,4.858156028,5.569105691,2.162601626,384600
-122.25,37.87,42,2.5562,0,0,1,0,3.776344086,4.161137441,5.17535545,371400
-122.25,37.87,52,0.949,0,0,1,0,2.617391304,2.524109015,4.226415094,350000
-122.25,37.87,52,1.1696,0,0,1,0,2.580508475,2.436,5.394812033,500001
-122.26,37.87,52,1.4012,0,0,1,0,2.929919137,3.105714286,5.394812033,175000
-122.26,37.87,52,1.1859,0,0,1,0,2.778557114,2.922023182,1.813487882,241700
-122.27,37.87,35,1.7464,0,0,1,0,2.90433213,3.218,1.675,216700
-122.27,37.87,49,2.8846,0,0,1,0,3.668478261,3.857142857,2.02,211300
-122.27,37.87,52,2.7372,0,0,1,0,4.418338109,4.443804035,2.051873199,210200
-122.28,37.86,52,3.8594,0,0,1,0,4.81025641,4.962962963,2.079365079,196400
-122.28,37.87,52,3.5625,0,0,1,0,5.135977337,5.348082596,2.442477876,191700
-122.28,37.87,52,2.2788,0,0,1,0,4.11,4.22260274,1.955479452,182300
-122.29,37.87,44,2.537,0,0,1,0,3.362913907,3.561009818,1.93828892,175000
-122.29,37.87,46,2.525,0,0,1,0,3.910493827,3.947040498,2.46728972,165900
-122.29,37.86,52,1.9946,0,0,1,0,4.121287129,4.475806452,2.190860215,156900
-122.28,37.86,52,2.8214,0,0,1,0,4.520435967,4.794797688,2.277456647,164300
-122.29,37.87,52,2.6165,0,0,1,0,4.836956522,5.174418605,2.662790698,150000
-122.29,37.86,50,1.9483,0,0,1,0,4.093904448,4.413854352,2.404973357,150500
-122.28,37.86,52,1.9327,0,0,1,0,4.513333333,4.564044944,2.152808989,169900
-122.28,37.86,49,1.9798,0,0,1,0,4.389221557,4.822368421,2.238486842,147400
-122.28,37.85,52,2.4167,0,0,1,0,4.758474576,5.002227171,2.23830735,152700
-122.27,37.86,49,2.5417,0,0,1,0,4.717241379,4.956521739,2.231884058,182700
-122.28,37.86,52,3.3906,0,0,1,0,4.793764988,5.583798883,2.17877095,179300
-122.28,37.86,52,2.5652,0,0,1,0,4.351664255,4.727987421,2.487421384,157700
-122.28,37.86,41,2.2845,0,0,1,0,4.025454545,3.897887324,2.13556338,153100
-122.27,37.86,52,2.6071,0,0,1,0,3.567213115,4.074906367,1.820224719,250000
-122.27,37.86,52,3.15,0,0,1,0,4.483870968,4.765714286,2.822857143,206300
-122.27,37.86,52,2.6914,0,0,1,0,4.755376344,4.846575342,2.326027397,218800
-122.27,37.86,52,1.8447,0,0,1,0,3.957118353,4.209854015,2.056569343,198200
-122.26,37.86,35,1.6307,0,0,1,0,2.959288991,2.962686567,1.880597015,253600
-122.26,37.86,52,2.9044,0,0,1,0,4.203125,4.404282116,1.880352645,257400
-122.26,37.86,52,2.9405,0,0,1,0,5.072580645,5.558173785,2.151693667,289500
-122.26,37.86,52,3.3893,0,0,1,0,4.781456954,5.36802974,2.328996283,241700
-122.25,37.86,48,3.0417,0,0,1,0,4.164410058,4.690631808,3.607843137,489600
-122.25,37.86,52,7.0897,0,0,1,0,7.272251309,6.876237624,2.544554455,446200
-122.25,37.86,52,5.0463,0,0,1,0,5.374213836,5.793220339,2.437288136,456300
-122.25,37.86,52,1.7652,0,0,1,0,3.574324324,3.534521158,1.95545657,336800
-122.24,37.86,52,7.8521,0,0,1,0,7.413333333,7.794392523,2.41588785,500001
-122.24,37.85,52,9.3959,0,0,1,0,7.860759494,7.512096774,2.754032258,500001
-122.25,37.86,52,5.3794,0,0,1,0,6.105580694,6.861016949,2.230508475,376900
-122.26,37.85,52,3.2619,0,0,1,0,4.7109375,4.79205298,1.997350993,309600
-122.27,37.85,52,2.7054,0,0,1,0,4.430434783,5.001226994,2.208588957,182300
-122.27,37.85,47,2.2431,0,0,1,0,5.1925,6.371165644,2.205521472,172700
-122.27,37.85,50,1.9028,0,0,1,0,4.263333333,5.015686275,2.647058824,150800
-122.27,37.85,52,1.5817,0,0,1,0,4.633802817,5.438016529,2.41046832,153600
-122.27,37.85,52,2.2841,0,0,1,0,4.036144578,4.350649351,1.974025974,106300
-122.27,37.85,47,1.3785,0,0,1,0,4.478827362,4.310344828,2.642633229,142300
-122.28,37.85,52,2.9018,0,0,1,0,4.206896552,4.621212121,2.128787879,119400
-122.28,37.85,44,1.73,0,0,1,0,5.176767677,5.024509804,2.480392157,147900
-122.28,37.85,48,2.2625,0,0,1,0,4.262396694,4.427038627,2.261802575,132900
-122.29,37.84,35,2.2106,0,0,1,0,4.46778043,4.52173913,2.456521739,132500
-122.28,37.83,52,2.6997,0,0,1,0,3.822878229,4.062745098,2.121568627,126900
-122.3,37.84,14,4.0018,0,0,1,0,3.054401993,3.586055583,1.511457825,143800
-122.23,37.83,52,7.8772,0,0,1,0,7.889182058,8.282548476,2.623268698,500001
-122.22,37.82,39,11.8603,0,0,1,0,8.038709677,7.911111111,2.565079365,500001
-122.22,37.82,42,13.499,0,0,1,0,8.928358209,8.928358209,3.03880597,500001
-122.23,37.82,52,12.2138,0,0,1,0,8.857923497,9.210227273,2.84375,500001
-122.23,37.82,52,8.1872,0,0,1,0,8.007874016,8.268292683,2.723577236,466100
-122.23,37.82,52,12.3804,0,0,1,0,8.823232323,9.122715405,3.11227154,500001
-122.24,37.83,52,5.8948,0,0,1,0,7.142276423,7.740088106,2.577092511,457800
-122.24,37.83,52,8.1194,0,0,1,0,7.849358974,7.75,2.898734177,471600
-122.23,37.82,52,8.7477,0,0,1,0,7.935960591,9,3.106145251,500001
-122.24,37.82,52,6.155,0,0,1,0,7.088974855,7.048076923,2.826923077,398600
-122.25,37.82,52,5.883,0,0,1,0,6.138957816,6.216080402,2.773869347,340700
-122.23,37.76,52,5.2128,0,0,1,0,5.885658915,5.862934363,2.397683398,289900
-122.23,37.76,52,4.7188,0,0,1,0,7.024767802,7.068535826,2.507788162,335300
-122.23,37.76,52,5.2915,0,0,1,0,7.435028249,8.12345679,2.333333333,333000
-122.24,37.77,52,2.6411,0,0,1,0,4.906382979,5.170403587,2.156950673,241000
-122.23,37.77,52,3.3214,0,0,1,0,4.312849162,4.825,2.55625,189600
-122.24,37.77,52,3.6417,0,0,1,0,4.432642487,4.587131367,2.372654155,206300
-122.25,37.77,52,3.0161,0,0,1,0,4.681978799,4.67372134,2.589065256,215700
-122.25,37.77,52,3.1771,0,0,1,0,4.718181818,4.827906977,2.241860465,210200
-122.25,37.77,52,3.4531,0,0,1,0,4.771875,5.784090909,3.125,208800
-122.25,37.77,52,4.3098,0,0,1,0,5.47133758,5.436708861,2.715189873,197900
-122.26,37.78,52,3.3438,0,0,1,0,4.470046083,4.663461538,2.538461538,201300
-122.26,37.78,52,2.9213,0,0,1,0,4.372384937,4.837962963,2.296296296,190800
-122.27,37.78,52,2.6806,0,0,1,0,5.028571429,5.313207547,2.709433962,207900
-122.27,37.78,52,3.7708,0,0,1,0,4.628787879,4.611320755,2.377358491,215300
-122.27,37.78,45,3.9444,0,0,1,0,4.44486692,4.087412587,2.527972028,212900
-122.27,37.78,13,5.2601,0,0,1,0,3.775700935,4.156378601,1.973251029,292700
-122.28,37.79,30,2.5444,0,0,1,0,4.769850403,4.847953216,4.29005848,275000
-122.3,37.77,42,2.6447,0,0,1,0,5.538043478,5.74084507,5.394812033,200000
-122.28,37.78,29,2.5762,0,0,1,0,,4.048703849,2.938727416,173400
-122.29,37.78,42,1.9427,0,0,1,0,4.01618123,4.136666667,2.736666667,102200
-122.28,37.77,52,2.9688,0,0,1,0,4.044077135,4.23054755,2.507204611,220800
-122.28,37.77,27,3.75,0,0,1,0,3.725069897,4.137681159,1.967908903,242800
-122.29,37.76,18,5.1702,0,0,1,0,3.765399738,4.333333333,1.874811463,265400
-122.28,37.78,50,2.5139,0,0,1,0,4.859477124,4.547400612,2.232415902,219000
-122.26,37.77,52,2.9732,0,0,1,0,4.771428571,5.585284281,2.652173913,282100
-122.27,37.77,52,5.5337,0,0,1,0,5.804123711,5.188940092,2.380184332,372000
-122.27,37.77,52,4.1667,0,0,1,0,4.591511936,4.768595041,2.402203857,225800
-122.27,37.77,52,2.7115,0,0,1,0,3.555093555,3.741794311,1.857768053,220800
-122.27,37.77,52,3.3269,0,0,1,0,4.271914132,4.61003861,2.164092664,234500
-122.25,37.77,52,3.2685,0,0,1,0,4.707423581,4.84494382,1.959550562,254200
-122.26,37.77,52,4.7778,0,0,1,0,4.968253968,5.269360269,2.144781145,351800
-122.26,37.77,52,4.226,0,0,1,0,4.592991914,5.011764706,1.95,275000
-122.26,37.77,52,3.3571,0,0,1,0,7.202380952,7.034883721,2.389534884,405400
-122.26,37.77,52,2.9899,0,0,1,0,4.722972973,5.07748184,2.215496368,228100
-122.26,37.77,52,2.875,0,0,1,0,3.858037578,3.874213836,1.93081761,234000
-122.24,37.77,43,2.3882,0,0,1,0,3.362676056,3.590225564,2.19924812,162500
-122.25,37.77,43,2.975,0,0,1,0,3.9,4.111111111,1.981006648,243400
-122.23,37.76,52,5.1039,0,0,1,0,5.555350554,5.628037383,2.435514019,273800
-122.23,37.76,52,4.1458,0,0,1,0,5.67027027,5.960227273,2.125,248500
-122.24,37.76,52,3.4762,0,0,1,0,4.852713178,5.305084746,2.074152542,244000
-122.24,37.76,52,2.6833,0,0,1,0,3.919320594,4.139013453,1.85426009,240900
-122.23,37.76,52,5.75,0,0,1,0,6.930894309,6.739130435,2.600790514,306300
-122.23,37.75,50,3.9632,0,0,1,0,5.335640138,5.753731343,2.440298507,240000
-122.24,37.75,45,4.9489,0,0,1,0,,6.102739726,2.630136986,247100
-122.24,37.75,27,4.8711,0,0,1,0,5.379814077,5.08281054,1.880803011,286600
-122.24,37.76,52,3.0718,0,0,1,0,4.554216867,5.068965517,2.16091954,266700
-122.24,37.76,49,3.6719,0,0,1,0,4.624761905,4.93495935,2.256097561,229800
-122.24,37.76,52,4.6094,0,0,1,0,5.887614679,6.185542169,2.696385542,229300
-122.24,37.73,21,4.5213,0,0,1,0,5.629303443,5.693117409,2.372469636,228400
-122.25,37.74,25,4.4562,0,0,1,0,5.243835616,4.907692308,2.3,206200
-122.24,37.72,5,7.611,0,0,1,0,6.458925477,6.855776306,2.732523915,350700
-122.27,37.73,31,3.2689,0,0,1,0,4.195068891,4.40929878,2.266006098,231000
-122.25,37.76,52,3.567,0,0,1,0,4.438271605,4.550632911,2.120253165,252900
-122.27,37.74,28,3.6875,0,0,1,0,4.445945946,4.655660377,2.004043127,353900
-122.27,37.77,23,4.7695,0,0,1,0,4.471653543,4.93397046,2.337098175,291700
-122.28,37.75,20,3.1972,0,0,1,0,3.167123288,3.54601227,1.788343558,100000
-122.06,37.77,12,7.2634,0,0,1,0,7.000488998,7.13303438,2.880418535,341600
-122.06,37.73,5,7.0568,0,0,1,0,7.700214133,7.0234375,3.39453125,412500
-122.06,37.71,36,4.635,0,0,1,0,6.212280702,6.693761815,2.793950851,248600
-122.07,37.71,40,5.3015,0,0,1,0,5.986754967,6.696296296,2.762962963,254900
-122.07,37.71,36,4.9801,0,0,1,0,5.997916667,6.327472527,2.714285714,241500
-122.07,37.72,26,5.4834,0,0,1,0,6.716981132,6.619834711,2.915289256,295200
-122.08,37.72,31,6.187,0,0,1,0,7.280602637,7.420345489,2.62571977,340400
-122.08,37.72,32,5.6194,0,0,1,0,6.72826087,6.746594005,2.855585831,274700
-122.08,37.71,35,5.4639,0,0,1,0,6.317142857,6.057534247,2.750684932,238600
-122.09,37.71,35,5.1498,0,0,1,0,6.881136951,7.25613079,2.959128065,266400
-122.1,37.72,30,5.8382,0,0,1,0,7.101092896,7.425714286,2.634285714,330200
-122.11,37.71,36,4.65,0,0,1,0,5.544902913,5.578754579,2.380952381,206800
-122.1,37.7,25,4.3819,0,0,1,0,4.779742765,4.996638655,2.374789916,209200
-122.1,37.69,30,3.7222,0,0,1,0,4.984,5.48415493,2.542253521,195800
-122.09,37.71,31,5.2855,0,0,1,0,6.535460993,6.851301115,2.784386617,253500
-122.09,37.7,31,4.3375,0,0,1,0,6.110119048,6.240121581,2.635258359,241800
-122.1,37.71,27,5.2131,0,0,1,0,6.281453868,6.512077295,2.630917874,252500
-122.09,37.7,30,6.005,0,0,1,0,6.50929368,6.657794677,2.779467681,263900
-122.08,37.71,38,5.0519,0,0,1,0,5.637288136,5.524916944,2.594684385,227000
-122.08,37.71,38,4.8237,0,0,1,0,5.656012177,5.699386503,2.736196319,220900
-122.08,37.7,32,5.2497,0,0,1,0,6.080536913,6.629268293,2.819512195,259300
-122.07,37.7,39,4.125,0,0,1,0,5.220588235,5.126353791,2.328519856,232500
-122.06,37.7,37,4.6005,0,0,1,0,6.106451613,6.00952381,2.606349206,231600
-122.06,37.7,33,3.5187,0,0,1,0,4.944303797,5.072727273,2.483116883,209400
-122.07,37.7,32,3,0,0,1,0,4.619565217,4.899135447,2.142651297,223200
-122.08,37.7,25,3.4934,0,0,1,0,4.488126649,4.791549296,2.316901408,209900
-122.09,37.7,33,2.9861,0,0,1,0,3.986449864,4.19885823,2.130352046,208200
-122.07,37.69,29,2.5362,0,0,1,0,3.72815534,4.173913043,1.849637681,203800
